y.year,m.month,z.zip,sum(c.amount)
2015,6,33322,225
2015,6,24422,75
2015,6,97435,25
2015,6,93514,1485
2015,6,55025,50
2015,6,96035,300
2015,6,89028,5400
2015,6,38840,500
2015,6,12992,20
2015,6,18940,8200
2015,6,22206,6065
2015,6,10103,1000
2015,6,41702,2700
2015,6,76109,20562
2015,6,82712,25
2015,6,18913,250
2015,6,44106,2835
2015,6,14517,85
2015,6,75023,1150
2015,6,37072,5451
2015,6,97130,201
2015,6,33331,5873
2015,6,70941,15
2015,6,96789,3215
2015,6,20035,67
2015,6,26701,125
2015,6,23435,5265
2015,6,57779,165
2015,6,92841,1070
2015,6,20008,153579
2015,6,95703,725
2015,6,25301,50
2015,6,19012,2850
2015,6,47408,2700
2015,6,54011,705
2015,6,12660,2950
2015,6,88355,3200
2015,6,79518,1000
2015,6,14867,346
2015,6,11978,2700
2015,6,46322,305
2015,6,40033,250
2015,6,75032,27900
2015,6,42240,250
2015,6,74036,100
2015,6,33403,187
2015,6,68402,20900
2015,6,96143,1000
2015,6,58847,500
2015,6,32344,2700
2015,6,26055,20
2015,6,86902,400
2015,6,61054,1135
2015,6,32003,5115
2015,6,95461,95
2015,6,32317,12278
2015,6,89109,7650
2015,6,34210,1996
2015,6,92509,5400
2015,6,19021,295
2015,6,28235,500
2015,6,27517,9718
2015,6,60031,50
2015,6,21228,7230
2015,6,75472,125
2015,6,53024,250
2015,6,5043,500
2015,6,90293,5945
2015,6,75104,985
2015,6,81052,3600
2015,6,39701,100
2015,6,48915,2700
2015,6,33412,9470
2015,6,77311,600
2015,6,74045,250
2015,6,67756,100
2015,6,70304,700
2015,6,33071,17400
2015,6,93263,1000
2015,6,95811,1800
2015,6,32667,100
2015,6,54119,400
2015,6,60067,3225
2015,6,92518,45
2015,6,95129,2466
2015,6,60040,307
2015,6,18034,525
2015,6,91361,18995
2015,6,46744,550
2015,6,20896,301
2015,6,78540,250
2015,6,14607,476
2015,6,90302,207
2015,6,87413,30
2015,6,46062,8655
2015,6,39773,600
2015,6,39055,250
2015,6,13207,25
2015,6,32766,450
2015,6,76665,2750
2015,6,16132,520
2015,6,12866,13712
2015,6,67110,750
2015,6,32425,100
2015,6,70035,2550
2015,6,32084,250
2015,6,60480,200
2015,6,67083,2700
2015,6,34946,5400
2015,6,34291,35
2015,6,98404,40
2015,6,95138,7152
2015,6,28002,200
2015,6,97004,250
2015,6,11754,2700
2015,6,81501,4100
2015,6,29464,27967
2015,6,87108,750
2015,6,49337,100
2015,6,46071,60
2015,6,79760,5750
2015,6,74126,125
2015,6,83340,1250
2015,6,38382,1325
2015,6,60148,1157
2015,6,63010,251
2015,6,59807,25
2015,6,88203,3401
2015,6,94806,171
2015,6,98072,200
2015,6,68303,69425
2015,6,33618,4930
2015,6,97013,300
2015,6,90069,119183
2015,6,94124,3562
2015,6,55384,325
2015,6,20636,85
2015,6,48377,2175
2015,6,11081,500
2015,6,90042,2105
2015,6,48036,296
2015,6,80487,310
2015,6,86301,525
2015,6,21784,375
2015,6,77060,2800
2015,6,48009,28112
2015,6,44743,2950
2015,6,50216,25
2015,6,78612,100
2015,6,95219,17076
2015,6,14472,385
2015,6,97426,25
2015,6,96771,25
2015,6,55079,400
2015,6,17783,379
2015,6,20331,249
2015,6,96744,250
2015,6,29204,15600
2015,6,90051,250
2015,6,48045,900
2015,6,83107,70
2015,6,48359,100
2015,6,15881,0
2015,6,40356,8350
2015,6,75418,1600
2015,6,78621,2910
2015,6,49229,100
2015,6,75077,8535
2015,6,94573,250
2015,6,77598,1525
2015,6,68043,500
2015,6,35906,100
2015,6,61036,150
2015,6,96753,3360
2015,6,55402,7000
2015,6,61350,156
2015,6,19344,125
2015,6,29213,5400
2015,6,95757,401
2015,6,57609,160
2015,6,90123,2700
2015,6,19003,415
2015,6,19317,1621
2015,6,60013,10925
2015,6,21865,2700
2015,6,15235,167
2015,6,11969,5400
2015,6,14580,1576
2015,6,76082,325
2015,6,21183,21271
2015,6,20842,103
2015,6,75086,100
2015,6,17101,3900
2015,6,39342,2950
2015,6,7205,5400
2015,6,35601,350
2015,6,70663,50
2015,6,32308,29935
2015,6,61081,300
2015,6,92025,3151
2015,6,67029,200
2015,6,95425,410
2015,6,28226,7406
2015,6,60022,14311
2015,6,18671,45
2015,6,88732,250
2015,6,91343,9760
2015,6,20878,7798
2015,6,82443,25
2015,6,30092,1850
2015,6,47040,50
2015,6,21192,1300
2015,6,87736,55
2015,6,23803,250
2015,6,46385,475
2015,6,14903,401
2015,6,42303,100
2015,6,48906,300
2015,6,77365,6050
2015,6,77302,2700
2015,6,14221,16435
2015,6,33062,13335
2015,6,42276,200
2015,6,68124,2700
2015,6,44824,150
2015,6,48224,150
2015,6,95120,1350
2015,6,35242,17030
2015,6,98045,85
2015,6,89145,8182
2015,6,21291,250
2015,6,62301,400
2015,6,91352,2425
2015,6,47112,1000
2015,6,91011,19495
2015,6,49660,300
2015,6,11709,300
2015,6,84004,4070
2015,6,49319,150
2015,6,90670,385
2015,6,54612,185
2015,6,74108,2700
2015,6,80774,2700
2015,6,45371,400
2015,6,68133,100
2015,6,32730,25
2015,6,75633,400
2015,6,37862,200
2015,6,72206,250
2015,6,60103,25
2015,6,2118,3950
2015,6,33914,2000
2015,6,98027,3350
2015,6,97309,250
2015,6,21273,1350
2015,6,49328,700
2015,6,90024,107972
2015,6,77383,250
2015,6,84049,2750
2015,6,77042,16627
2015,6,16509,70
2015,6,12588,201
2015,6,67487,50
2015,6,76701,2600
2015,6,75956,5650
2015,6,34668,100
2015,6,37216,100
2015,6,33950,1225
2015,6,69012,3200
2015,6,33609,17855
2015,6,27320,4775
2015,6,35816,643
2015,6,97381,257
2015,6,94115,43001
2015,6,29527,241
2015,6,97040,100
2015,6,29841,450
2015,6,26575,2700
2015,6,48341,500
2015,6,92240,300
2015,6,54944,110
2015,6,57555,1600
2015,6,19604,300
2015,6,22152,2000
2015,6,15208,4423
2015,6,76710,29141
2015,6,21811,500
2015,6,82003,0
2015,6,15522,110
2015,6,24018,2600
2015,6,76028,7875
2015,6,34677,3000
2015,6,49525,3075
2015,6,69021,350
2015,6,77580,5400
2015,6,29536,250
2015,6,70546,235
2015,6,32461,1000
2015,6,98942,50
2015,6,63602,555
2015,6,92653,387
2015,6,89701,650
2015,6,23220,1193
2015,6,20017,1125
2015,6,29168,400
2015,6,98260,3965
2015,6,60175,145
2015,6,92626,10697
2015,6,30720,100
2015,6,15217,8258
2015,6,21165,8650
2015,6,24431,6
2015,6,15190,2950
2015,6,49534,500
2015,6,75382,2850
2015,6,78648,100
2015,6,48879,550
2015,6,75041,650
2015,6,77248,4150
2015,6,64607,260
2015,6,71273,5400
2015,6,99669,1035
2015,6,92662,5400
2015,6,99328,100
2015,6,60659,125
2015,6,91325,3427
2015,6,24781,1727
2015,6,95380,425
2015,6,28181,6400
2015,6,27526,1175
2015,6,20833,1586
2015,6,87557,225
2015,6,78657,200
2015,6,78002,10
2015,6,48888,112
2015,6,10803,11900
2015,6,14203,13500
2015,6,75050,-2600
2015,6,76943,201
2015,6,10462,2800
2015,6,77257,2700
2015,6,76261,5650
2015,6,44124,5046
2015,6,37772,500
2015,6,99337,200
2015,6,98682,1100
2015,6,97623,200
2015,6,91307,1200
2015,6,20905,2225
2015,6,20187,2700
2015,6,64804,125
2015,6,49301,1425
2015,6,55904,500
2015,6,85018,20950
2015,6,87566,5400
2015,6,23112,365
2015,6,77356,10587
2015,6,16823,500
2015,6,10471,19430
2015,6,80218,12282
2015,6,74063,1201
2015,6,44133,210
2015,6,98036,978
2015,6,34237,275
2015,6,27948,400
2015,6,33896,6194
2015,6,66213,1000
2015,6,98009,250
2015,6,21255,225
2015,6,53051,650
2015,6,27203,1201
2015,6,91316,15765
2015,6,23462,451
2015,6,85027,95
2015,6,61924,200
2015,6,77024,318706
2015,6,77338,13650
2015,6,79545,450
2015,6,2109,2700
2015,6,33905,2800
2015,6,27616,9850
2015,6,36830,375
2015,6,84067,100
2015,6,90015,9350
2015,6,29482,10060
2015,6,16841,500
2015,6,23507,1180
2015,6,92536,200
2015,6,51248,500
2015,6,29455,17050
2015,6,80433,1000
2015,6,51562,210
2015,6,76692,250
2015,6,85251,6405
2015,6,77006,19842
2015,6,76351,250
2015,6,50162,100
2015,6,76010,500
2015,6,12077,50
2015,6,49507,135
2015,6,78872,35
2015,6,78217,6941
2015,6,36866,150
2015,6,30236,235
2015,6,33573,3250
2015,6,23229,3632
2015,6,97031,450
2015,6,1095,150
2015,6,90401,16565
2015,6,25750,3700
2015,6,96349,100
2015,6,29150,1000
2015,6,85601,8225
2015,6,28468,80
2015,6,85260,4245
2015,6,78630,25
2015,6,15486,100
2015,6,85233,649
2015,6,78226,250
2015,6,97103,1000
2015,6,36507,350
2015,6,10004,21522
2015,6,22556,1000
2015,6,28504,500
2015,6,92617,1000
2015,6,98565,300
2015,6,56559,5400
2015,6,91935,3005
2015,6,91280,170
2015,6,53132,450
2015,6,85646,1206
2015,6,18447,-117
2015,6,15181,5400
2015,6,78639,10
2015,6,14840,300
2015,6,71291,238
2015,6,77957,770
2015,6,36606,20
2015,6,43209,5505
2015,6,77553,2700
2015,6,97112,200
2015,6,10013,89355
2015,6,38472,100
2015,6,29572,1000
2015,6,44420,200
2015,6,98664,8740
2015,6,38068,1000
2015,6,95712,500
2015,6,89423,7375
2015,6,28172,100
2015,6,21883,100
2015,6,27831,150
2015,6,24090,1000
2015,6,17801,1075
2015,6,33304,17500
2015,6,90948,250
2015,6,21201,15226
2015,6,20860,2700
2015,6,10112,3700
2015,6,45174,842
2015,6,77625,2125
2015,6,66536,300
2015,6,98332,756
2015,6,75750,2000
2015,6,40347,510
2015,6,72143,1300
2015,6,30792,371
2015,6,40006,25
2015,6,91702,2092
2015,6,24503,474
2015,6,31106,3525
2015,6,30451,107
2015,6,24817,4700
2015,6,72116,2500
2015,6,30110,1200
2015,6,21210,23650
2015,6,65109,9600
2015,6,93505,250
2015,6,23103,700
2015,6,23417,301
2015,6,58479,500
2015,6,90275,10989
2015,6,77320,475
2015,6,54738,250
2015,6,19335,85
2015,6,44842,1245
2015,6,80559,1106
2015,6,76638,1331
2015,6,78504,36680
2015,6,66204,375
2015,6,91711,2195
2015,6,65208,93
2015,6,56308,3000
2015,6,24171,25
2015,6,30433,270
2015,6,93550,5000
2015,6,92832,6263
2015,6,44851,50
2015,6,79913,5400
2015,6,50799,750
2015,6,85206,175
2015,6,76306,500
2015,6,11718,2860
2015,6,2818,2700
2015,6,75965,150
2015,6,34614,1000
2015,6,46035,500
2015,6,30532,155
2015,6,74431,152
2015,6,37135,280
2015,6,49346,210
2015,6,93245,21825
2015,6,92590,1250
2015,6,32712,5675
2015,6,28791,340
2015,6,61108,131
2015,6,64508,1000
2015,6,52208,100
2015,6,25705,201
2015,6,92563,1750
2015,6,25364,526
2015,6,19075,1150
2015,6,79922,9475
2015,6,12068,275
2015,6,85215,1425
2015,6,21282,260
2015,6,50467,250
2015,6,87422,100
2015,6,79240,2700
2015,6,34240,5905
2015,6,27610,400
2015,6,68243,95
2015,6,70791,325
2015,6,33558,3525
2015,6,36106,1267
2015,6,64502,5400
2015,6,97016,335
2015,6,26551,1800
2015,6,64161,300
2015,6,99223,7284
2015,6,32024,25
2015,6,22469,500
2015,6,48317,85
2015,6,57531,1050
2015,6,48631,250
2015,6,18862,1010
2015,6,53924,400
2015,6,22101,181263
2015,6,78552,7055
2015,6,40601,3019
2015,6,14098,200
2015,6,34312,3825
2015,6,33594,333
2015,6,77493,1460
2015,6,27305,750
2015,6,74604,3000
2015,6,35801,4788
2015,6,97366,1000
2015,6,68315,0
2015,6,29512,250
2015,6,70522,241
2015,6,29171,1000
2015,6,70836,2700
2015,6,29485,1675
2015,6,95966,1050
2015,6,98577,100
2015,6,57226,150
2015,6,19930,500
2015,6,29144,150
2015,6,98236,200
2015,6,92602,3400
2015,6,76040,6955
2015,6,85254,6247
2015,6,18055,350
2015,6,76354,300
2015,6,91202,2265
2015,6,78247,4245
2015,6,46962,100
2015,6,21114,525
2015,6,90861,2700
2015,6,23662,2700
2015,6,78561,260
2015,6,11559,51502
2015,6,83854,4150
2015,6,43221,1611
2015,6,42503,500
2015,6,87120,3289
2015,6,23321,351
2015,6,77565,1491
2015,6,68665,175
2015,6,77879,135
2015,6,10025,89473
2015,6,96720,507
2015,6,67983,100
2015,6,29180,1725
2015,6,28525,1000
2015,6,35128,25
2015,6,98586,145
2015,6,34787,8425
2015,6,38053,250
2015,6,98245,3801
2015,6,31046,205
2015,6,22209,19115
2015,6,91956,2725
2015,6,30705,50
2015,6,92270,6596
2015,6,30364,20
2015,6,75367,600
2015,6,49519,200
2015,6,48864,2175
2015,6,43230,1200
2015,6,58078,100
2015,6,20782,1025
2015,6,75026,2800
2015,6,13120,66
2015,6,48837,750
2015,6,33334,5064
2015,6,10034,200
2015,6,70603,250
2015,6,73151,350
2015,6,6804,2700
2015,6,3063,250
2015,6,78758,20
2015,6,11218,1823
2015,6,37066,13501
2015,6,97913,50
2015,6,27511,850
2015,6,20818,3424
2015,6,97231,517
2015,6,23025,100
2015,6,29691,2800
2015,6,20136,575
2015,6,48532,318
2015,6,77305,500
2015,6,76901,8700
2015,6,35209,1605
2015,6,67005,110
2015,6,44423,100
2015,6,38134,220
2015,6,78767,5400
2015,6,37416,1250
2015,6,95060,3927
2015,6,62923,160
2015,6,37075,775
2015,6,27520,25
2015,6,97267,700
2015,6,21231,1081
2015,6,38941,2800
2015,6,90637,220
2015,6,49286,275
2015,6,29386,1000
2015,6,19831,5400
2015,6,23411,20
2015,6,92503,220
2015,6,16404,200
2015,6,44118,7535
2015,6,17929,250
2015,6,98021,400
2015,6,78839,5400
2015,6,34222,605
2015,6,98335,325
2015,6,71832,2700
2015,6,33881,1100
2015,6,65202,100
2015,6,29458,20
2015,6,99205,150
2015,6,29054,300
2015,6,64116,14504
2015,6,48613,25
2015,6,13210,392
2015,6,63775,150
2015,6,92171,-260
2015,6,54220,1025
2015,6,15417,50
2015,6,82930,80
2015,6,50138,116
2015,6,50452,450
2015,6,27601,100
2015,6,33549,150
2015,6,10312,366
2015,6,27260,120
2015,6,97007,2998
2015,6,64870,25
2015,6,35756,1000
2015,6,73025,1000
2015,6,92584,1070
2015,6,98532,250
2015,6,54229,135
2015,6,85209,100
2015,6,14744,100
2015,6,23958,50
2015,6,75654,250
2015,6,11003,350
2015,6,77861,25
2015,6,72227,11035
2015,6,42431,1100
2015,6,29135,1000
2015,6,54983,300
2015,6,32401,20725
2015,6,28480,250
2015,6,92593,250
2015,6,62824,100
2015,6,28794,100
2015,6,32060,60
2015,6,63138,100
2015,6,91911,5580
2015,6,56508,1013
2015,6,30005,2550
2015,6,50219,115
2015,6,94118,55404
2015,6,43212,958
2015,6,75663,1100
2015,6,20764,1500
2015,6,46074,6005
2015,6,81136,150
2015,6,77870,100
2015,6,86429,50
2015,6,74129,95
2015,6,73106,3511
2015,6,63551,100
2015,6,28803,2072
2015,6,98550,850
2015,6,91606,3310
2015,6,30355,2960
2015,6,24721,550
2015,6,24066,25
2015,6,97868,210
2015,6,30014,67
2015,6,94127,21880
2015,6,59442,655
2015,6,30328,19075
2015,6,93445,75
2015,6,51439,200
2015,6,77601,13500
2015,6,10402,400
2015,6,76542,800
2015,6,98649,75
2015,6,72801,900
2015,6,76856,500
2015,6,80122,11460
2015,6,76201,376
2015,6,78749,1544
2015,6,37398,100
2015,6,95356,750
2015,6,30023,500
2015,6,97222,7713
2015,6,99833,15
2015,6,64744,296
2015,6,49241,100
2015,6,64089,5735
2015,6,87506,8100
2015,6,16045,60
2015,6,79503,2700
2015,6,79162,2700
2015,6,76210,1625
2015,6,46280,462
2015,6,72101,1500
2015,6,30750,50
2015,6,67705,500
2015,6,99501,500
2015,6,32302,15850
2015,6,64098,215
2015,6,22747,2950
2015,6,90260,840
2015,6,92808,1380
2015,6,22406,200
2015,6,51520,-1000
2015,6,92126,864
2015,6,54041,0
2015,6,16027,350
2015,6,85119,100
2015,6,78830,250
2015,6,15031,425
2015,6,44145,3150
2015,6,17579,236
2015,6,37138,285
2015,6,2453,200
2015,6,78148,427
2015,6,97303,1125
2015,6,91014,115
2015,6,65166,184
2015,6,33029,10000
2015,6,70459,650
2015,6,3260,175
2015,6,32311,24560
2015,6,61559,30
2015,6,93221,250
2015,6,99824,102
2015,6,99169,100
2015,6,29081,1000
2015,6,60025,14732
2015,6,21733,50
2015,6,11362,7975
2015,6,42754,25
2015,6,45365,687
2015,6,70809,35100
2015,6,74075,700
2015,6,32724,711
2015,6,10276,500
2015,6,80023,335
2015,6,38672,615
2015,6,29835,268
2015,6,64834,136
2015,6,93230,360
2015,6,70782,3100
2015,6,32697,50
2015,6,95437,395
2015,6,92234,1375
2015,6,98837,750
2015,6,60097,35
2015,6,60411,600
2015,6,85541,374
2015,6,30642,1000
2015,6,21742,3500
2015,6,15453,1000
2015,6,18064,227
2015,6,91803,1185
2015,6,21401,27508
2015,6,59011,500
2015,6,78570,200
2015,6,49456,2510
2015,6,52722,637
2015,6,78229,5505
2015,6,77511,2010
2015,6,11030,11540
2015,6,48640,502
2015,6,45688,250
2015,6,77484,3773
2015,6,80032,9126
2015,6,38744,1250
2015,6,73402,325
2015,6,92243,550
2015,6,60106,985
2015,6,92557,106
2015,6,37658,250
2015,6,91902,609
2015,6,40206,2150
2015,6,50551,430
2015,6,33917,260
2015,6,94109,32629
2015,6,53072,600
2015,6,17014,200
2015,6,65686,5200
2015,6,93427,300
2015,6,16673,45
2015,6,78238,4300
2015,6,79790,200
2015,6,45042,3225
2015,6,38753,250
2015,6,80104,783
2015,6,70549,850
2015,6,12564,100
2015,6,35146,310
2015,6,98604,325
2015,6,72756,5836
2015,6,76022,550
2015,6,31405,1130
2015,6,31719,75
2015,6,46567,400
2015,6,66440,65
2015,6,85281,2900
2015,6,87829,100
2015,6,24748,512
2015,6,93436,1026
2015,6,32903,974
2015,6,17059,100
2015,6,10707,2700
2015,6,45769,250
2015,6,80113,9000
2015,6,53610,142
2015,6,38107,800
2015,6,70558,250
2015,6,73169,100
2015,6,79772,2700
2015,6,76031,100
2015,6,72110,1000
2015,6,11577,1200
2015,6,98272,850
2015,6,75035,11870
2015,6,74631,570
2015,6,64735,245
2015,6,802,100
2015,6,65049,350
2015,6,96056,30
2015,6,32257,8925
2015,6,45150,265
2015,6,55019,30
2015,6,60626,3364
2015,6,18934,110
2015,6,15668,5220
2015,6,72837,250
2015,6,50389,150
2015,6,75044,5885
2015,6,10590,1535
2015,6,48855,1000
2015,6,65803,191
2015,6,33325,1270
2015,6,32607,9350
2015,6,60321,1000
2015,6,92835,15050
2015,6,95383,235
2015,6,92117,1422
2015,6,86483,185
2015,6,21554,1000
2015,6,44136,100
2015,6,27502,350
2015,6,52632,500
2015,6,10940,2725
2015,6,17606,305
2015,6,30813,70
2015,6,10913,2950
2015,6,40027,5400
2015,6,71105,310
2015,6,33020,25
2015,6,6831,7100
2015,6,29413,5000
2015,6,38627,250
2015,6,23124,200
2015,6,41175,100
2015,6,29072,6597
2015,6,31620,2800
2015,6,28731,500
2015,6,92844,25
2015,6,60707,420
2015,6,89103,3700
2015,6,25304,1100
2015,6,22038,142
2015,6,95051,1050
2015,6,11694,250
2015,6,53045,9050
2015,6,88762,201
2015,6,18360,3250
2015,6,94710,860
2015,6,21222,470
2015,6,17301,300
2015,6,53018,2490
2015,6,14215,1118
2015,6,46011,2700
2015,6,77807,1659
2015,6,74066,1040
2015,6,77466,150
2015,6,80014,500
2015,6,32374,100
2015,6,32347,2700
2015,6,32006,5400
2015,6,28740,200
2015,6,60402,325
2015,6,98012,368
2015,6,60061,732
2015,6,27206,1000
2015,6,33872,50
2015,6,53027,900
2015,6,93723,100
2015,6,11021,6837
2015,6,94037,550
2015,6,52031,350
2015,6,81082,850
2015,6,45742,300
2015,6,10994,311
2015,6,80086,2700
2015,6,19490,500
2015,6,12546,1250
2015,6,35442,100
2015,6,12205,3550
2015,6,67418,80
2015,6,33908,5646
2015,6,95132,100
2015,6,27278,483
2015,6,24326,125
2015,6,59047,300
2015,6,55306,500
2015,6,87102,4760
2015,6,61254,465
2015,6,10007,18430
2015,6,79754,150
2015,6,74120,2700
2015,6,45069,2045
2015,6,21769,1355
2015,6,76013,2220
2015,6,79413,860
2015,6,12528,510
2015,6,79072,275
2015,6,37721,300
2015,6,81620,15850
2015,6,72065,401
2015,6,33980,650
2015,6,40583,236
2015,6,68979,400
2015,6,75645,150
2015,6,31028,350
2015,6,97034,11403
2015,6,59801,541
2015,6,58401,50
2015,6,17050,7233
2015,6,55315,2700
2015,6,54660,310
2015,6,87111,8531
2015,6,60608,2950
2015,6,60922,3000
2015,6,45419,700
2015,6,10016,58947
2015,6,11568,8250
2015,6,31100,500
2015,6,37048,250
2015,6,33307,3100
2015,6,30041,4109
2015,6,77206,210
2015,6,68306,12600
2015,6,65103,136
2015,6,1170,400
2015,6,26300,500
2015,6,32966,3998
2015,6,32562,200
2015,6,54669,250
2015,6,96020,25
2015,6,54014,2050
2015,6,60617,1204
2015,6,22191,200
2015,6,95338,734
2015,6,28139,4520
2015,6,73142,11850
2015,6,18243,85
2015,6,41005,100
2015,6,11236,100
2015,6,46953,200
2015,6,68405,3950
2015,6,11209,4167
2015,6,68064,100
2015,6,33316,35455
2015,6,74012,85
2015,6,48164,200
2015,6,65112,12810
2015,6,98640,600
2015,6,32293,250
2015,6,95688,1975
2015,6,95033,1390
2015,6,27834,115
2015,6,62896,200
2015,6,18656,2054
2015,6,21204,18150
2015,6,95006,750
2015,6,12304,650
2015,6,82051,50
2015,6,18252,250
2015,6,11963,3047
2015,6,14511,200
2015,6,81055,300
2015,6,47025,60
2015,6,46307,1750
2015,6,75080,15367
2015,6,83235,106
2015,6,68046,25
2015,6,95446,500
2015,6,60043,1151
2015,6,19006,8200
2015,6,94701,250
2015,6,60016,1015
2015,6,21213,350
2015,6,90960,560
2015,6,18324,120
2015,6,62223,2850
2015,6,20872,350
2015,6,61568,100
2015,6,55934,107
2015,6,87730,100
2015,6,20531,151
2015,6,90278,1275
2015,6,10976,250
2015,6,20190,2261
2015,6,46038,11105
2015,6,75089,200
2015,6,22738,500
2015,6,74434,100
2015,6,13838,100
2015,6,39031,250
2015,6,76641,300
2015,6,76955,200
2015,6,73034,2028
2015,6,34949,520
2015,6,12501,5400
2015,6,34608,100
2015,6,67059,100
2015,6,73007,1500
2015,6,25367,740
2015,6,59711,1983
2015,6,37129,436
2015,6,27574,160
2015,6,97321,451
2015,6,53081,213
2015,6,87425,1000
2015,6,64843,115
2015,6,94028,44252
2015,6,29440,4040
2015,6,61550,250
2015,6,83002,6000
2015,6,16117,25
2015,6,40906,201
2015,6,72702,275
2015,6,67068,25
2015,6,38017,7400
2015,6,68961,250
2015,6,76282,200
2015,6,95123,701
2015,6,31324,1200
2015,6,33935,1550
2015,6,97330,1394
2015,6,27242,1000
2015,6,90045,9795
2015,6,29449,1400
2015,6,95993,5700
2015,6,89704,1000
2015,6,80804,150
2015,6,29108,1200
2015,6,54956,450
2015,6,90018,3450
2015,6,80463,2700
2015,6,15812,450
2015,6,48326,95
2015,6,19212,500
2015,6,79404,250
2015,6,81611,8818
2015,6,69033,5520
2015,6,34285,6564
2015,6,74954,100
2015,6,33603,674
2015,6,77502,6000
2015,6,96002,14631
2015,6,20621,300
2015,6,19966,351
2015,6,95661,475
2015,6,28462,180
2015,6,90027,19222
2015,6,95320,150
2015,6,48335,237
2015,6,89031,763
2015,6,21491,1000
2015,6,76049,7459
2015,6,49546,7850
2015,6,56149,175
2015,6,78256,5400
2015,6,68701,19586
2015,6,48801,1750
2015,6,7450,201
2015,6,7109,155
2015,6,39560,500
2015,6,97070,475
2015,6,93463,5600
2015,6,19975,340
2015,6,95670,794
2015,6,95015,3025
2015,6,57719,100
2015,6,90036,21366
2015,6,34482,4520
2015,6,22182,26258
2015,6,60644,200
2015,6,56248,2700
2015,6,82347,260
2015,6,82410,2700
2015,6,14870,1000
2015,6,78265,250
2015,6,75062,1010
2015,6,77269,250
2015,6,42521,175
2015,6,77583,1237
2015,6,68028,350
2015,6,77242,5100
2015,6,76524,115
2015,6,96738,206
2015,6,28884,250
2015,6,44046,100
2015,6,95742,1125
2015,6,98290,750
2015,6,64260,175
2015,6,88735,250
2015,6,95401,865
2015,6,28202,4508
2015,6,31602,250
2015,6,28516,350
2015,6,94997,500
2015,6,47357,500
2015,6,20854,133136
2015,6,56571,150
2015,6,30068,305
2015,6,75071,5270
2015,6,90233,750
2015,6,10931,250
2015,6,77592,100
2015,6,35586,500
2015,6,70307,3700
2015,6,73644,750
2015,6,35218,50
2015,6,62959,400
2015,6,95410,300
2015,6,28211,16126
2015,6,27870,500
2015,6,53718,235
2015,6,27215,725
2015,6,88062,2000
2015,6,20522,250
2015,6,91301,875
2015,6,20181,200
2015,6,57791,300
2015,6,90242,1307
2015,6,48236,3925
2015,6,14206,100
2015,6,42261,300
2015,6,38654,675
2015,6,43068,200
2015,6,34231,1422
2015,6,78130,2525
2015,6,7728,5400
2015,6,98003,876
2015,6,30149,250
2015,6,23456,25
2015,6,22801,520
2015,6,64152,6013
2015,6,26201,200
2015,6,28749,300
2015,6,87048,3500
2015,6,54911,3162
2015,6,29063,5901
2015,6,19508,100
2015,6,47904,50
2015,6,13219,500
2015,6,56777,282
2015,6,49770,631
2015,6,78884,100
2015,6,2130,5400
2015,6,34581,3237
2015,6,68542,2700
2015,6,75208,14723
2015,6,33857,300
2015,6,94704,1946
2015,6,18013,1500
2015,6,20561,50
2015,6,93708,500
2015,6,29434,50
2015,6,17331,1025
2015,6,19134,200
2015,6,15931,3210
2015,6,12845,500
2015,6,46534,100
2015,6,40245,2022
2015,6,75244,2800
2015,6,46507,100
2015,6,33615,1350
2015,6,59714,2100
